id,nbSons,enonce,rang,nomenclature,origine,origineAnnexe,couleur,musicalite,geometrie
866,6,101010101001,137-5,Non-classé,—,—,#66ccff,"CAD
TRP
OMN",HET
867,6,110101010100,137-6,"m7M(9,11,13) sans 1!",chiffrage harmonique tonal mineur,Accords tonals mineurs,#66ccff,"QUI
TONm
CAD
TRP
HIS
OMN
ATR",HET
868,6,100101010110,138-1,"m7(11,13) • dorien",chiffrage harmonique modal mineur,Accords modaux mineurs,#FF0000 ,"QUI
TONm
PSE
CAD
TRP
IDÉ
OMN
ATR",HET
869,6,101001010101,138-2,Non-classé,—,—,#FF0000 ,"QUI
PSE
NEU
CAD
TRP
IDÉ
OMN
ATR",HET
870,6,101010110100,138-3,6/9(11#),chiffrage harmonique modal majeur,Accords modaux majeurs,#FF0000 ,"QUI
TONM
PSE
HYP
CAD
TRP
IDÉ
OMN",HET
871,6,101010110100,138-3,"7M,5#(9,11#,13) sans 1! ni 5",chiffrage harmonique modal majeur,Accords modaux majeurs,#FF0000 ,"QUI
TONM
PSE
HYP
CAD
TRP
IDÉ
OMN",HET
872,6,101010110100,138-3,"m7(9b,11,13b) sans 1! • phrygien",chiffrage harmonique modal mineur,Accords modaux mineurs,#FF0000 ,"QUI
TONM
PSE
HYP
CAD
TRP
IDÉ
OMN",HET
873,6,101010110100,138-3,Bitonal IM+IIM,mode extrapolé (harmonie),Gammes / modes extrapolés,#FF0000 ,"QUI
TONM
PSE
HYP
CAD
TRP
IDÉ
OMN",HET
874,6,101010110100,138-3,Hexacorde Lydien,mode moderne occidental,Gammes / modes modernes,#FF0000 ,"QUI
TONM
PSE
HYP
CAD
TRP
IDÉ
OMN",HET
875,6,101010110100,138-3,Hexalydien,mode moderne occidental,Gammes / modes modernes,#FF0000 ,"QUI
TONM
PSE
HYP
CAD
TRP
IDÉ
OMN",HET
876,6,101011010010,138-4,"7(9,11) • mixolydien",chiffrage harmonique modal dominante,Accords modaux dominante,#FF0000 ,"QUI
TONM
PSE
HYP
CAD
TRP
IDÉ
OMN
ATR",HET
877,6,101011010010,138-4,Bitonal IIM+IM,mode extrapolé (harmonie),Gammes / modes extrapolés,#FF0000 ,"QUI
TONM
PSE
HYP
CAD
TRP
IDÉ
OMN
ATR",HET
878,6,101101001010,138-5,"m7(9,11,13b) sans 5 • aeolien",chiffrage harmonique modal mineur,Accords modaux mineurs,#FF0000 ,"PSE
CAD
TRP
IDÉ
OMN
ATR",HET
879,6,110100101010,138-6,Non-classé,—,—,#FF0000 ,"PSE
CAD
TRP
IDÉ
OMN",HET
880,6,100101101010,139-1,"7(9b,9#,11#,13b) sans 1! ni 5 • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"PSE
CAD
TRP
IDÉ
OMN",HET
881,6,100101101010,139-1,Non-classé,—,—,#66ccff,"PSE
CAD
TRP
IDÉ
OMN",HET
882,6,101001011010,139-2,Yavanapuri-Todi ascendant,mode traditionnel Inde (raga),Gammes / modes traditionnels,#66ccff,"QUI
PSE
NEU
CAD
TRP
IDÉ
OMN
ATR",HET
883,6,101001011010,139-2,Segâh,mode traditionnel Iran,Gammes / modes traditionnels,#66ccff,"QUI
PSE
NEU
CAD
TRP
IDÉ
OMN
ATR",HET
884,6,101010010110,139-3,"7(9,13)",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"QUI
TONM
PSE
CAD
TRP
IDÉ
OMN
ATR",HET
885,6,101010010110,139-3,Mixolydien omit4,mode moderne occidental,Gammes / modes modernes,#66ccff,"QUI
TONM
PSE
CAD
TRP
IDÉ
OMN
ATR",HET
886,6,101010100101,139-4,"7M(9,11#,13) sans 5 • lydien",chiffrage harmonique modal majeur,Accords modaux majeurs,#66ccff,"PSE
CAD
TRP
IDÉ
OMN",HET
887,6,101010100101,139-4,Lydien omit5,mode moderne occidental,Gammes / modes modernes,#66ccff,"PSE
CAD
TRP
IDÉ
OMN",HET
888,6,101101010100,139-5,"7M(9,11,13) sans 1! • ionien",chiffrage harmonique modal majeur,Accords modaux majeurs,#66ccff,"QUI
TONm
PSE
HYP
CAD
TRP
IDÉ
OMN
ATR",HET
889,6,101101010100,139-5,"m6(9,11)",chiffrage harmonique modal mineur,Accords modaux mineurs,#66ccff,"QUI
TONm
PSE
HYP
CAD
TRP
IDÉ
OMN
ATR",HET
890,6,101101010100,139-5,"7,5#(9b,9#,11#) sans 1! ni 5 • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"QUI
TONm
PSE
HYP
CAD
TRP
IDÉ
OMN
ATR",HET
891,6,101101010100,139-5,Bitonal Im+IIm,mode extrapolé (harmonie),Gammes / modes extrapolés,#66ccff,"QUI
TONm
PSE
HYP
CAD
TRP
IDÉ
OMN
ATR",HET
892,6,101101010100,139-5,Hexacorde Dorien,mode moderne occidental,Gammes / modes modernes,#66ccff,"QUI
TONm
PSE
HYP
CAD
TRP
IDÉ
OMN
ATR",HET
893,6,101101010100,139-5,Hexacorde mineur mélodique,mode moderne occidental,Gammes / modes modernes,#66ccff,"QUI
TONm
PSE
HYP
CAD
TRP
IDÉ
OMN
ATR",HET
894,6,101101010100,139-5,Hexadorien,mode moderne occidental,Gammes / modes modernes,#66ccff,"QUI
TONm
PSE
HYP
CAD
TRP
IDÉ
OMN
ATR",HET
895,6,101101010100,139-5,Hexamélodique,mode moderne occidental,Gammes / modes modernes,#66ccff,"QUI
TONm
PSE
HYP
CAD
TRP
IDÉ
OMN
ATR",HET
896,6,101101010100,139-5,Jounpuri,mode traditionnel Inde (raga),Gammes / modes traditionnels,#66ccff,"QUI
TONm
PSE
HYP
CAD
TRP
IDÉ
OMN
ATR",HET
897,6,110101010010,139-6,Bitonal IIm+Im,mode extrapolé (harmonie),Gammes / modes extrapolés,#66ccff,"QUI
TONm
PSE
HYP
CAD
TRP
IDÉ
HIS
OMN
ATR",HET
898,6,110101010010,139-6,Xuan,mode traditionnel Inde (raga),Gammes / modes traditionnels,#66ccff,"QUI
TONm
PSE
HYP
CAD
TRP
IDÉ
HIS
OMN
ATR",HET
899,6,100101011010,140-1,"m7(11,13b) • aeolien",chiffrage harmonique modal mineur,Accords modaux mineurs,bicolore,"QUI
TONm
PSE
IDÉ
ATR
ISO",TRS
900,6,100101011010,140-1,"7M(9,11#,13) sans 1! • lydien",chiffrage harmonique tonal majeur,Accords tonals majeurs,bicolore,"QUI
TONm
PSE
IDÉ
ATR
ISO",TRS
901,6,101001010110,140-2,Non-classé,­—,—,bicolore,"QUI
PSE
NEU
IDÉ
ATR
ISO",TRS
902,6,101010010101,140-3,"7M(9,13)",chiffrage harmonique tonal majeur,Accords tonals majeurs,bicolore,"QUI
TONM
PSE
IDÉ
ATR
ISO",TRS
903,6,101010010101,140-3,Superelatif 04a (2+2),mode extrapolé (harmonie),Gammes / modes extrapolés,bicolore,"QUI
TONM
PSE
IDÉ
ATR
ISO",TRS
904,6,101011010100,140-4,Hexadomus A,mode extrapolé (géométrie quadrant),Gammes / modes extrapolés,bicolore,"QUI
TONM
PSE
HYP
IDÉ
ATR
ISO",TRS
905,6,101011010100,140-4,Bitonal IM+IIm,mode extrapolé (harmonie),Gammes / modes extrapolés,bicolore,"QUI
TONM
PSE
HYP
IDÉ
ATR
ISO",TRS
906,6,101011010100,140-4,Superelatif 04b (2+2),mode extrapolé (harmonie),Gammes / modes extrapolés,bicolore,"QUI
TONM
PSE
HYP
IDÉ
ATR
ISO",TRS
907,6,101011010100,140-4,Hexacorde Ionien,mode moderne occidental,Gammes / modes modernes,bicolore,"QUI
TONM
PSE
HYP
IDÉ
ATR
ISO",TRS
908,6,101011010100,140-4,Hexacorde Mixolydien,mode moderne occidental,Gammes / modes modernes,bicolore,"QUI
TONM
PSE
HYP
IDÉ
ATR
ISO",TRS
909,6,101011010100,140-4,Hexaionien,mode moderne occidental,Gammes / modes modernes,bicolore,"QUI
TONM
PSE
HYP
IDÉ
ATR
ISO",TRS
910,6,101011010100,140-4,Hexamajeur,mode moderne occidental,Gammes / modes modernes,bicolore,"QUI
TONM
PSE
HYP
IDÉ
ATR
ISO",TRS
911,6,101011010100,140-4,Hexamixolydien,mode moderne occidental,Gammes / modes modernes,bicolore,"QUI
TONM
PSE
HYP
IDÉ
ATR
ISO",TRS
912,6,101101010010,140-5,"m7(9,11)",chiffrage harmonique tonal mineur,Accords tonals mineurs,bicolore,"QUI
TONm
PSE
HYP
IDÉ
ATR
ISO",TRS
913,6,101101010010,140-5,Bitonal IIm+IM,mode extrapolé (harmonie),Gammes / modes extrapolés,bicolore,"QUI
TONm
PSE
HYP
IDÉ
ATR
ISO",TRS
914,6,101101010010,140-5,Bahar ascendant,mode traditionnel Inde (raga),Gammes / modes traditionnels,bicolore,"QUI
TONm
PSE
HYP
IDÉ
ATR
ISO",TRS
915,6,110101001010,140-6,"m7(9b,11,13b) sans 5 • phrygien",chiffrage harmonique modal mineur,Accords modaux mineurs,bicolore,"PSE
IDÉ
HIS
ATR
ISO",TRS
916,6,100101011001,141-1,Malkauns descendant,mode traditionnel Inde (raga),Gammes / modes traditionnels ,#66ccff,"QUI
TONm
CAD
TRP
OMN
ATR",HET
917,6,100110010101,141-2,Non-classé,—,—,#66ccff,"QUI
TONM
TONm
CAD
TRP
BIN
OMN
ATR",HET
918,6,101011001100,141-3,Non-classé,—,—,#66ccff,"CAD
TRP
OMN
ATR",HET
919,6,101100110010,141-4,"m7,5b(9)",chiffrage harmonique modal mineur,Accords modaux mineurs,#66ccff,"QUI
TONm
CAD
TRP
OMN",HET
920,6,110010101100,141-5,Non-classé,—,—,#66ccff,"CAD
TRP
OMN",HET
921,6,110011001010,141-6,"7(9b,11,13b) sans 5",chiffrage harmonique modal dominante,Accords modaux dominante,#66ccff,"CAD
TRP
ORI
OMN
ATR",HET
922,6,100110011010,142-1,"7(9#,13b) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"QUI
TONM
TONm
CAD
TRP
BIN
OMN
ATR",HET
923,6,100110011010,142-1,"7,5#(9#) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"QUI
TONM
TONm
CAD
TRP
BIN
OMN
ATR",HET
924,6,100110101001,142-2,Non-classé,—,—,#FF0000 ,"CAD
TRP
OMN",HET
925,6,101001100110,142-3,Non-classé,—,—,#FF0000 ,"CAD
TRP
OMN",HET
926,6,101010011001,142-4,Non-classé,—,—,#FF0000 ,"QUI
TONM
CAD
TRP
ATR
OMN",HET
927,6,110011010100,142-5,Non-classé,—,—,#FF0000 ,"QUI
TONM
CAD
TRP
ORI
OMN
ATR",HET
928,6,110101001100,142-6,Non-classé,—,—,#FF0000 ,"CAD
TRP
HIS
OMN
ATR",HET
929,6,100101100101,"143-1
143-4","7(9b,9#,13) sans 1!",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"TRP
ATL
OMN",HET
930,6,100101100101,"143-1
143-4",Swing,mode extrapolé (rythme),Gammes / modes extrapolés,#FF0000 ,"TRP
ATL
OMN",HET
931,6,101100101100,"143-2
143-5",HD-Yang,mode extrapolé (harmonie),Gammes / modes extrapolés,#FF0000 ,"TRP
ATL
OMN",HET
932,6,101100101100,"143-2
143-5",Hexatritonique Diminué Yang,mode extrapolé (harmonie),Gammes / modes extrapolés,#FF0000 ,"TRP
ATL
OMN",HET
933,6,110010110010,"143-3
143-6","7(9b,11#) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"QUI
TONM
HYP
TRP
ATL
OMN",HET
934,6,110010110010,"143-3
143-6","7,5b(9b) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"QUI
TONM
HYP
TRP
ATL
OMN",HET
935,6,110010110010,"143-3
143-6",Bitonal IM+IV#M,mode extrapolé (harmonie),Gammes / modes extrapolés,#FF0000 ,"QUI
TONM
HYP
TRP
ATL
OMN",HET
936,6,100110100110,"144-1
144-4","7(9#,11#,13) sans 5 • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"TRP
ATL
OMN",HET
937,6,100110100110,"144-1
144-4","7(9#,11#,13) sans 5",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"TRP
ATL
OMN",HET
938,6,100110100110,"144-1
144-4",Swing rétro,mode extrapolé (phrasé rythmique),Gammes / modes extrapolés,#66ccff,"TRP
ATL
OMN",HET
939,6,101001101001,"144-2
144-5",Non-classé,—,—,#66ccff,"TRP
ATL
OMN",HET
940,6,110100110100,"144-3
144-6","m6(9b,11#)",chiffrage harmonique modal mineur,Accords modaux mineurs,#66ccff,"QUI
TONm
HYP
TRP
ATL
OMN",HET
941,6,110100110100,"144-3
144-6",Bitonal Im+IV#m,mode extrapolé (harmonie),Gammes / modes extrapolés,#66ccff,"QUI
TONm
HYP
TRP
ATL
OMN",HET
942,6,110100110100,"144-3
144-6",HD-Yin,mode extrapolé (harmonie),Gammes / modes extrapolés,#66ccff,"QUI
TONm
HYP
TRP
ATL
OMN",HET
943,6,110100110100,"144-3
144-6",Hexatritonique Diminué Yin,mode extrapolé (harmonie),Gammes / modes extrapolés,#66ccff,"QUI
TONm
HYP
TRP
ATL
OMN",HET
944,6,100101101001,145-1,Non-classé,—,—,#66ccff,"TRP
OMN","TRS
"
945,6,100110010110,145-2,"7(9#,13) • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"QUI
TONM
TONm
TRP
BIN
OMN
ATR","TRS
"
946,6,100110010110,145-2,"7(9#,13)",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"QUI
TONM
TONm
TRP
BIN
OMN
ATR","TRS
"
947,6,100110010110,145-2,Superelatif 05a (2+2),mode extrapolé (harmonie),Gammes / modes extrapolés,#66ccff,"QUI
TONM
TONm
TRP
BIN
OMN
ATR","TRS
"
948,6,100110010110,145-2,Hexatritonique binaire,mode moderne occidental,Gammes / modes modernes,#66ccff,"QUI
TONM
TONm
TRP
BIN
OMN
ATR","TRS
"
949,6,101001100101,145-3,Non-classé,—,—,#66ccff,"TRP
OMN","TRS
"
950,6,101101001100,145-4,"7,5b(9b,9#,13) sans 1! ni 5",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"TRP
OMN
ATR","TRS
"
951,6,110010110100,145-5,Bitonal IM+IV#m,mode extrapolé (harmonie),Gammes / modes extrapolés,#66ccff,"QUI
TONM
HYP
TRP
OMN","TRS
"
952,6,110010110100,145-5,Superelatif 05b (2+2),mode extrapolé (harmonie),Gammes / modes extrapolés,#66ccff,"QUI
TONM
HYP
TRP
OMN","TRS
"
953,6,110100110010,145-6,Bitonal IV#m+IM,mode extrapolé (harmonie),Gammes / modes extrapolés ,#66ccff,"QUI
TONm
HYP
TRP
OMN","TRS
"
954,6,100101100110,146-1,"7(9b,9#,13b) sans 1! • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"CAD
TRP
OMN","TRS
"
955,6,100101100110,146-1,Non-classé,—,—,#FF0000 ,"CAD
TRP
OMN","TRS
"
956,6,100110100101,146-2,Non-classé,—,—,#FF0000 ,"CAD
TRP
OMN","TRS
"
957,6,101001011001,146-3,Non-classé,—,—,#FF0000 ,"QUI
NEU
CAD
TRP
OMN
ATR","TRS
"
958,6,101100110100,146-4,"m6(9,11#)",chiffrage harmonique modal mineur,Accords modaux mineurs,#FF0000 ,"QUI
TONm
HYP
CAD
TRP
OMN","TRS
"
959,6,101100110100,146-4,Bitonal VI#m+IM,mode extrapolé (harmonie),Gammes / modes extrapolés,#FF0000 ,"QUI
TONm
HYP
CAD
TRP
OMN","TRS
"
960,6,101100110100,146-4,"Hexatritonique Diminué Suspendu, HDS",mode moderne occidental,Gammes / modes modernes,#FF0000 ,"QUI
TONm
HYP
CAD
TRP
OMN","TRS
"
961,6,110011010010,146-5,"7(9b,11)",chiffrage harmonique modal dominante,Accords modaux dominante,#FF0000 ,"QUI
TONM
HYP
CAD
TRP
ORI
OMN
ATR","TRS
"
962,6,110011010010,146-5,Bitonal IM+VI#m,mode extrapolé (harmonie),Gammes / modes extrapolés,#FF0000 ,"QUI
TONM
HYP
CAD
TRP
ORI
OMN
ATR","TRS
"
963,6,110100101100,146-6,Non-classé,—,—,#FF0000 ,"CAD
TRP
OMN","TRS
"
964,6,100100110101,147-1,"7(9b,11,13) sans 1!",chiffrage harmonique modal dominante,Accords modaux dominante,#66ccff,"QUI
TONm
OMN","ORT
"
965,6,100100110101,147-1,Non-classé,—,—,#66ccff,"QUI
TONm
OMN","ORT
"
966,6,100110101100,147-2,Non-classé,—,—,#66ccff,"PAL
OMN",—
967,6,101011001001,147-3,Non-classé,—,—,#66ccff,"OMN
ATR",—
968,6,101100100110,147-4,Smaragdos uni,mode extrapolé (géométrie quadrant),Gammes / modes extrapolés ,#66ccff,"PAL
OMN",—
969,6,110010011010,147-5,"7(9b,13b) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"QUI
TONM
OMN
ATR",—
970,6,110010011010,147-5,"7,5#(9b) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"QUI
TONM
OMN
ATR",—
971,6,110101100100,147-6,Non-classé,—,—,#66ccff,"HIS
OMN",—
972,6,100101001101,148-1,Non-classé,—,—,#FF0000 ,"TRP
OMN
ATR","PAN
"
973,6,100110110010,148-2,"7(9#,11#) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"QUI
TONM
TONm
HYP
TRP
BIN
OMN","PAN
"
974,6,100110110010,148-2,"7,5b(9#) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"QUI
TONM
TONm
HYP
TRP
BIN
OMN","PAN
"
975,6,100110110010,148-2,Bitonal IM+II#m,mode extrapolé (harmonie),Gammes / modes extrapolés,#FF0000 ,"QUI
TONM
TONm
HYP
TRP
BIN
OMN","PAN
"
976,6,100110110010,148-2,Blues diminué,mode moderne occidental,Gammes / modes modernes,#FF0000 ,"QUI
TONM
TONm
HYP
TRP
BIN
OMN","PAN
"
977,6,101001101100,148-3,Non-classé,—,—,#FF0000 ,"TRP
OMN","PAN
"
978,6,101100101001,148-4,Non-classé,—,—,#FF0000 ,"TRP
OMN","PAN
"
979,6,110010100110,148-5,"7(9b,11#,13) sans 5 • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"TRP
OMN","PAN
"
980,6,110110010100,148-6,Bitonal II#m+IM,mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF0000 ,"QUI
TONM
TONm
HYP
TRP
BIN
OMN
ATR","PAN
"
981,6,100011010101,149-1,"7M(11,13) • ionien",chiffrage harmonique modal majeur,Accords modaux majeurs,#FF0000 ,"QUI
TONM
PSE
IDÉ
OMN
ATR",PAN
982,6,100011010101,149-1,Superelatif 03a (2+2),mode extrapolé (harmonie),Gammes / modes extrapolés ,#FF0000 ,"QUI
TONM
PSE
IDÉ
OMN
ATR",PAN
983,6,101010110001,149-2,"7M(9,11#) sans 5 • lydien",chiffrage harmonique tonal majeur,Accords tonals majeurs,#FF0000 ,"QUI
TONM
PSE
HYP
IDÉ
OMN",PAN
984,6,101010110001,149-2,Bitonal IM+VIIm,mode extrapolé (harmonie),Gammes / modes extrapolés,#FF0000 ,"QUI
TONM
PSE
HYP
IDÉ
OMN",PAN
985,6,101010110001,149-2,Superelatif 03b (2+2),mode extrapolé (harmonie),Gammes / modes extrapolés,#FF0000 ,"QUI
TONM
PSE
HYP
IDÉ
OMN",PAN
986,6,101011000110,149-3,"7(9,11,13) sans 5 • mixolydien",chiffrage harmonique modal dominante,Accords modaux dominante,#FF0000 ,"PSE
IDÉ
OMN
ATR",PAN
987,6,101100011010,149-4,"m7(9,13b) • aeolien",chiffrage harmonique modal mineur,Accords modaux mineurs,#FF0000 ,"QUI
TONm
PSE
IDÉ
OMN
ATR",PAN
988,6,110001101010,149-5,Non-classé,­—,—,#FF0000 ,"PSE
IDÉ
OMN",PAN
989,6,110101011000,149-6,"m7(9,11,13) sans 1! • dorien",chiffrage harmonique modal mineur,Accords modaux mineurs,#FF0000 ,"QUI
TONm
PSE
HYP
IDÉ
OMN
HIS
ATR",PAN
990,6,110101011000,149-6,Bitonal VIIm+IM,mode extrapolé (harmonie),Gammes / modes extrapolés,#FF0000 ,"QUI
TONm
PSE
HYP
IDÉ
OMN
HIS
ATR",PAN
991,6,110101011000,149-6,Hexacorde Phrygien,mode moderne occidental,Gammes / modes modernes,#FF0000 ,"QUI
TONm
PSE
HYP
IDÉ
OMN
HIS
ATR",PAN
992,6,110101011000,149-6,Hexaphrygien,mode moderne occidental,Gammes / modes modernes,#FF0000 ,"QUI
TONm
PSE
HYP
IDÉ
OMN
HIS
ATR",PAN
993,6,100110011001,"150-1
150-3
150-5",Shuffle,mode extrapolé (rythme),Gammes / modes modernes,bicolore,"QUI
TONM
TONm
HYP
ATL
BIN
ATR
ISO",TRS
994,6,100110011001,"150-1
150-3
150-5",Bitonal IM+V#m,mode extrapolé (harmonie),Gammes / modes extrapolés,bicolore,"QUI
TONM
TONm
HYP
ATL
BIN
ATR
ISO",TRS
995,6,100110011001,"150-1
150-3
150-5",Superelatif 13 (3+3),mode extrapolé (harmonie),Gammes / modes extrapolés,bicolore,"QUI
TONM
TONm
HYP
ATL
BIN
ATR
ISO",TRS
996,6,100110011001,"150-1
150-3
150-5",Augmenté-Tierce,mode moderne occidental,Gammes / modes modernes,bicolore,"QUI
TONM
TONm
HYP
ATL
BIN
ATR
ISO",TRS
997,6,110011001100,"150-2
150-4
150-6",Bitonal V#m+IM,mode extrapolé (harmonie),Gammes / modes extrapolés,bicolore,"HYP
ATL
ORI
ATR
ISO",TRS
998,6,110011001100,"150-2
150-4
150-6",Augmenté-Seconde,mode moderne occidental,Gammes / modes modernes,bicolore,"HYP
ATL
ORI
ATR
ISO",TRS
999,6,100101010011,151-1,Non-classé,—,—,#66ccff,"QUI
TONm
OMN
ATR",—
1000,6,100111001010,151-2,"7(9#,11,13b) sans 5",chiffrage harmonique modal dominante,Accords modaux dominante,#66ccff,"OMN
ATR",—
1001,6,101001110010,151-3,Hexa-Égyptien,mode moderne occidental,Gammes / modes modernes,#66ccff,"QUI
NEU
PAL
OMN",—
1002,6,101010011100,151-4,Hexarelatif VI-D,mode extrapolé (harmonie),Gammes / modes extrapolés ,#66ccff,"QUI
TONM
ATR
OMN",—
1003,6,110010101001,151-5,Non-classé,—,—,#66ccff,"PAL
OMN",—
1004,6,111001010100,151-6,Non-classé,—,—,#66ccff,"QUI
NEU
OMN
ATR",—
1005,6,100100101101,152-1,"7(9b,11#,13) sans 1!",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"CAD
TRP
OMN","HET
ORT"
1006,6,100100101101,152-1,"7(9b,9#,11#) sans 1! • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"CAD
TRP
OMN","HET
ORT"
1007,6,100100101101,152-1,Non-classé,—,—,#FF0000 ,"CAD
TRP
OMN","HET
ORT"
1008,6,100101101100,152-2,"7(9b,11#,13) sans 1! • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"CAD
TRP
OMN","HET
"
1009,6,101100100101,152-3,Malamarutam,mode traditionnel Inde (raga),Gammes / modes traditionnels ,#FF0000 ,"CAD
TRP
OMN","HET
"
1010,6,101101100100,152-4,Non-classé,—,—,#FF0000 ,"CAD
TRP
OMN","HET
"
1011,6,110010010110,152-5,"7(9b,13) • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"QUI
TONM
CAD
TRP
OMN
ATR","HET
"
1012,6,110110010010,152-6,"7(9b,9#) • alt (altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#FF0000 ,"QUI
TONM
TONm
BIN
CAD
TRP
OMN
ATR","HET
"
1013,6,100100110110,153-1,"7(9b,11,13b) sans 1!",chiffrage harmonique modal dominante,Accords modaux dominante,#66ccff,"QUI
TONm
CAD
TRP
OMN","HET
ORT"
1014,6,100100110110,153-1,Non-classé,—,—,#66ccff,"QUI
TONm
CAD
TRP
OMN","HET
ORT"
1015,6,100110110100,153-2,Non-classé,—,—,#66ccff,"QUI
TONM
TONm
CAD
TRP
BIN
OMN","HET
"
1016,6,101001001101,153-3,Non-classé,—,—,#66ccff,"CAD
TRP
OMN
ATR","HET
"
1017,6,101101001001,153-4,"7(9b,11#,13) • s-alt (semi-altéré)",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"CAD
TRP
OMN
ATR","HET
"
1018,6,110100100110,153-5,Non-classé,—,—,#66ccff,"CAD
TRP
OMN","HET
"
1019,6,110110100100,153-6,Non-classé,—,—,#66ccff,"CAD
TRP
OMN","HET
"
1020,6,100010110101,154-1,"7M(11#,13) • lydien",chiffrage harmonique modal majeur,Accords modaux majeurs,#66ccff,"QUI
TONM
PSE
IDÉ
OMN","HET
ORT"
1021,6,101011000101,154-2,"7M(9,11,13) sans 5 • ionien",chiffrage harmonique modal majeur,Accords modaux dominante,#66ccff,"PSE
IDÉ
OMN
ATR","HET
"
1022,6,101011000101,154-2,Non-classé,—,—,#66ccff,"PSE
IDÉ
OMN
ATR","HET
"
1023,6,101100010110,154-3,"m7(9,13) • dorien",chiffrage harmonique modal mineur,Accords modaux mineurs,#66ccff,"QUI
TONm
PSE
IDÉ
OMN
ATR","HET
"
1024,6,101101011000,154-4,Hexacorde mineur naturel,mode moderne occidental,Gammes / modes modernes,#66ccff,"QUI
TONm
PSE
IDÉ
OMN
ATR","HET
"
1025,6,110001011010,154-5,Non-classé,—,—,#66ccff,"QUI
PSE
NEU
IDÉ
OMN
ATR","HET
"
1026,6,110101100010,154-6,"m7,5b(9b,11) • locrien",chiffrage harmonique modal mineur,Accords modaux mineurs,#66ccff,"PSE
IDÉ
HIS
OMN","HET
"
1027,6,100011010110,155-1,"7(11,13) • mixolydien",chiffrage harmonique modal dominante,Accords modaux dominante,#66ccff,"QUI
TONM
PSE
IDÉ
OMN
ATR","HET
"
1028,6,101000110101,155-2,Gauda-Saranga ascendant,mode traditionnel Inde (raga),Gammes / modes traditionnels ,#66ccff,"QUI
PSE
NEU
IDÉ
OMN","HET
ORT"
1029,6,101011010001,155-3,"7M(9,11) • ionien",chiffrage harmonique modal majeur,Accords modaux majeurs,#66ccff,"QUI
TONM
PSE
IDÉ
OMN
ATR","HET
"
1030,6,101101000110,155-4,"m7(9,11,13) sans 5 • dorien",chiffrage harmonique modal mineur,Accords modaux mineurs,#66ccff,"PSE
IDÉ
OMN
ATR","HET
"
1031,6,101101000110,155-4,Bageshri,mode traditionnel Inde (raga),Gammes / modes traditionnels ,#66ccff,"PSE
IDÉ
OMN
ATR","HET
"
1032,6,110100011010,155-5,"m7(9b,13b) • phrygien",chiffrage harmonique modal mineur,Accords modaux mineurs,#66ccff,"QUI
TONm
PSE
IDÉ
OMN
ATR","HET
"
1033,6,110101101000,155-6,"m7(9,11,13b) sans 1! • aeolien",chiffrage harmonique modal mineur,Accords modaux mineurs,#66ccff,"PSE
IDÉ
HIS
OMN","HET
"
1034,6,110101101000,155-6,Hexacorde Locrien,mode moderne occidental,Gammes / modes modernes,#66ccff,"PSE
IDÉ
HIS
OMN","HET
"
1035,6,100010101101,156-1,"7(9,11#,13) sans 1!",chiffrage harmonique tonal dominante,Accords tonals dominante,#66ccff,"CAD
TRP
OMN","HET
ORT"
1036,6,100010101101,156-1,Non-classé,—,—,#66ccff,"CAD
TRP
OMN","HET
ORT"
